MovieID,genres,movie_title,imdb_score
4174,Drama.Sci-Fi.Thriller,The Astronaut's Wife ,5.3
4175,Documentary.History.Sport,Riding Giants ,7.9
4176,Horror.Mystery.Sci-Fi.Thriller,Timecrimes ,7.2
4177,Action.Adventure.Comedy,Silver Medallist ,7.4
4178,Horror.Thriller,Timber Falls ,5.3
4179,Comedy.Musical.Romance,Singin' in the Rain ,8.3
4180,Documentary,Fat Sick & Nearly Dead ,7.6
4181,Comedy.Fantasy,A Haunted House ,5.1
4182,Documentary,2016: Obama's America ,5.1
4183,Horror,Halloween II ,4.9
4184,Comedy.Drama.Music,That Thing You Do! ,6.9
4185,Horror.Mystery.Sci-Fi,Halloween III: Season of the Witch ,4.6
4186,Action.Sci-Fi,Escape from the Planet of the Apes ,6.3
4187,Drama,Hud ,7.9
4188,Comedy.Documentary,Kevin Hart: Let Me Explain ,6.7
4189,Drama,My Own Private Idaho ,7.1
4190,Comedy.Drama.Romance,Garden State ,7.6
4191,Drama.Romance,Before Sunrise ,8.1
4192,Action.Drama.Horror.Thriller,Sur le seuil ,6.6
4193,Drama,Jesus' Son ,7
4194,Comedy.Drama.Romance,Saving Face ,7.6
4195,Drama,Brick Lane ,6.7
4196,Comedy.Crime.Drama.Sci-Fi,Robot & Frank ,7.1
4197,Drama.Romance,My Life Without Me ,7.6
4198,Comedy.Drama.Romance,The Spectacular Now ,7.1
4199,Comedy.Family.Musical.Romance.Short,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,7.1
4200,Comedy.Documentary.War,Religulous ,7.7
4201,Documentary,Fuel ,7.6
4202,Drama,Valley of the Heart's Delight ,6.6
4203,Comedy.Sport,Dodgeball: A True Underdog Story ,6.7
4204,Comedy.Drama.Family,Eye of the Dolphin ,5.7
4205,Documentary,8: The Mormon Proposition ,7.1
4206,Comedy.Drama.Romance,The Other End of the Line ,6.2
4207,Horror.Thriller,Anatomy ,6.1
4208,Drama.Romance.Sci-Fi.Thriller,Sleep Dealer ,5.9
4209,Comedy.Crime.Drama,Super ,6.8
4210,Comedy.Drama.Family.Romance,Christmas Mail ,5.8
4211,Comedy.Horror,Stung ,5
4212,Horror,Antibirth ,6.3
4213,Drama.History,Get on the Bus ,6.8
4214,Drama.Horror.Mystery.Thriller,Thr3e ,5.1
4215,Adventure.Comedy.Sci-Fi,Idiocracy ,6.6
4216,Crime.Drama,The Rise of the Krays ,5
4217,Crime.Drama,This Is England ,7.7
4218,Comedy.Sci-Fi,Alien Uprising ,3.1
4219,Comedy.Musical,Bathing Beauty ,6.5
4220,Drama.Musical,Go for It! ,3.9
4221,Comedy.Drama.Family,Dancer Texas Pop. 81 ,6.8
4222,Drama.Family.Musical.Romance,Show Boat ,7
4223,Drama,Redemption Road ,5.9
4224,Thriller,The Calling ,5.8
4225,Adventure.Animation.Comedy.Family.Fantasy.Musical,The Brave Little Toaster ,7.3
4226,Animation.Family.Fantasy.Music,Fantasia ,7.8
4227,Action.Crime.Drama.Thriller,The French Connection ,7.8
4228,Drama.Thriller,8 Days ,6.9
4229,Horror.Thriller,Friday the 13th Part III ,5.7
4230,Horror.Mystery.Thriller,Friday the 13th: A New Beginning ,4.7
4231,Drama,The Last Sin Eater ,5.9
4232,Drama,Do You Believe? ,5.9
4233,Thriller,Impact Point ,4.3
4234,Drama,The Valley of Decision ,7.5
4235,Drama.Thriller,Eden ,4.8
4236,Comedy.Drama.Romance,Chicken Tikka Masala ,5.8
4237,Comedy.Music.Romance,Always Woodstock ,5.3
4238,Action.Comedy.Horror,Jack Brooks: Monster Slayer ,6
4239,Drama.Romance.War,The Best Years of Our Lives ,8.1
4240,Biography.Crime.Drama,Bully ,7
4241,Comedy.Drama,Elling ,7.6
4242,Crime.Drama,Mi America ,7.2
4243,Horror,[Rec] ,7.5
4244,Drama,Lies in Plain Sight ,6.3
4245,Comedy.Drama.Mystery.Romance.Thriller,Sharkskin ,6.7
4246,Horror.Sci-Fi.Thriller,Containment ,4.8
4247,Adventure.Drama.Western,The Timber ,5.5
4248,Action.Adventure.Thriller,From Russia with Love ,7.5
4249,Action.Comedy.Horror.Sci-Fi,The Toxic Avenger Part II ,5.1
4250,Crime.Drama.Mystery,In the Heat of the Night             ,7.4
4251,Comedy.Sci-Fi,Sleeper ,7.3
4252,Horror.Mystery,It Follows ,6.9
4253,Comedy,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,6.8
4254,Crime.Drama,To Kill a Mockingbird ,8.4
4255,Action.Adventure.Sci-Fi.Thriller,Mad Max 2: The Road Warrior ,7.6
4256,Action.Comedy,The Legend of Drunken Master ,7.6
4257,Crime.Drama.Romance,Lolita ,7.7
4258,Biography.Crime.Drama.Romance,Boys Don't Cry ,7.6
4259,Drama.Horror.Mystery.Thriller,Silent House ,5.3
4260,Drama.Thriller,The Lives of Others ,8.5
4261,Drama,Courageous ,7
4262,Drama.Sport,The Hustler ,8
4263,Adventure.Drama.Romance.Western,Boom Town ,7.1
4264,Animation.Comedy.Drama,The Triplets of Belleville ,7.8
4265,Comedy.Drama,Smoke Signals ,7.2
4266,Biography.Comedy.Drama,American Splendor ,7.5
4267,Drama.Romance,Before Sunset ,8
4268,Drama.Thriller,Amores Perros ,8.1
4269,Drama,Thirteen ,6.8
4270,Drama.Romance,Gentleman's Agreement ,7.4
4271,Drama,Winter's Bone ,7.2
4272,Adventure.Documentary.Drama.Sport,Touching the Void ,8.1
4273,Drama.Musical.Romance,Alexander's Ragtime Band ,7
4274,Comedy.Drama,Me and You and Everyone We Know ,7.4
4275,Crime.Documentary,Inside Job ,8.3
4276,Drama.Music.Romance,We Are Your Friends ,6.1
4277,Action.Crime.Drama.Thriller,Ghost Dog: The Way of the Samurai ,7.5
4278,Action.Crime.Drama.Thriller,Harsh Times ,7
4279,Crime.Drama.Thriller,Captive ,5.3
4280,Comedy.Romance,Full Frontal ,4.7
4281,Horror.Mystery.Thriller,Witchboard ,5.7
4282,Comedy,Strangers with Candy             ,8.1
4283,Drama,Hamlet ,7.8
4284,Comedy.Drama.Romance,Shortbus ,6.5
4285,Animation.Biography.Documentary.Drama.History.War,Waltz with Bashir ,8
4286,Adventure,The Book of Mormon Movie Volume 1: The Journey ,3.3
4287,Documentary.War,No End in Sight ,8.3
4288,Drama.Romance,The Diary of a Teenage Girl ,6.9
4289,Comedy.Drama.Romance,Get Real             ,7.3
4290,Documentary.History,In the Shadow of the Moon ,8.1
4291,Drama.Western,Meek's Cutoff ,6.5
4292,Biography.Documentary.History,Inside Deep Throat ,6.8
4293,Crime.Drama.Romance,Dinner Rush ,7.3
4294,Comedy.Drama,Clockwatchers ,6.4
4295,Comedy,The Virginity Hit ,4.6
4296,Comedy.Drama.Thriller,Subway ,6.5
4297,Comedy.Drama,House of D ,7
4298,Comedy.Fantasy.Horror.Thriller,Teeth ,5.4
4299,Action.Adventure.Comedy.Drama.Music.Sci-Fi,Six-String Samurai ,6.7
4300,Action.Comedy.Romance.Thriller,Hum To Mohabbat Karega ,2.8
4301,Biography.Comedy.Drama.Music,It's All Gone Pete Tong ,7.4
4302,Comedy.Drama,Saint John of Las Vegas ,5.8
4303,Comedy.Drama.Romance.Sport,24 7: Twenty Four Seven ,7.1
4304,Drama,Stonewall ,4.5
4305,Comedy.Drama.Sci-Fi,Eureka             ,7.9
4306,Animation.Comedy.Family.Romance,Roadside Romeo ,5.3
4307,Crime.Drama,This Thing of Ours ,5.4
4308,Adventure.Family.Fantasy,The Lost Medallion: The Adventures of Billy Stone ,4.8
4309,Comedy.Drama.Musical.Romance,The Last Five Years ,5.9
4310,Drama,The Missing Person ,6.2
4311,Horror.Romance.Sci-Fi,Return of the Living Dead III ,5.9
4312,Drama.Romance,London ,6.6
4313,Drama,Sherrybaby ,6.6
4314,Comedy.Crime,Stealing Harvard ,5.1
4315,Drama.Horror.Mystery.Sci-Fi.Thriller,Circle ,6
4316,Horror.Thriller,Eden Lake ,6.8
4317,Thriller,Plush ,5.4
4318,Action.Comedy.Fantasy.Horror,Vampire Killers ,5.2
4319,Action.Crime.Drama,Gangster's Paradise: Jerusalema ,7.8
4320,Crime.Drama.Thriller,Freeze Frame ,6.4
4321,Horror,Grave Encounters ,6.1
4322,Comedy.Horror,Stitches ,5.7
4323,Crime.Drama.Horror.Mystery.Thriller,Nine Dead ,5.5
4324,Documentary,To Be Frank Sinatra at 100 ,7.4
4325,Comedy,Bananas ,7.1
4326,Thriller,Supercapitalist ,3.9
4327,Action.Crime.Drama.Thriller,Rockaway ,4.6
4328,Comedy.Drama,Wings             ,7.3
4329,Crime.Drama.Film-Noir.Mystery.Thriller,The Lady from Shanghai ,7.7
4330,Horror.Thriller,No Man's Land: The Rise of Reeker ,4.9
4331,Crime.Drama,Highway ,6.3
4332,Comedy.Crime.Drama,Small Apartments ,6.1
4333,Comedy,Coffee Town ,6.6
4334,Comedy.Fantasy.Musical.Sci-Fi,The Ghastly Love of Johnny X ,5.7
4335,Comedy.Drama,All Is Bright ,5.6
4336,Horror.Mystery,The Torture Chamber of Dr. Sadism ,6
4337,Comedy.Drama,Straight A's ,5.7
4338,Comedy.Musical,A Funny Thing Happened on the Way to the Forum ,7
4339,Documentary,Slacker Uprising ,5.3
4340,Action.Adventure.History.Western,The Legend of Hell's Gate: An American Conspiracy ,4.4
4341,Comedy.Horror,The Walking Deceased ,3.4
4342,Drama.Horror.Mystery.Thriller,The Curse of Downers Grove ,4.5
4343,Thriller,Shark Lake ,3.4
4344,Crime.Drama,River's Edge ,7.1
4345,Drama.Fantasy,Northfork ,6.4
4346,Action.Thriller,The Marine 4: Moving Target ,5.2
4347,Drama.Mystery.Thriller,Buried ,7
4348,Comedy.Drama.Romance,Submarine ,7.3
4349,Documentary.Drama.History.News,The Square ,8.1
4350,Drama,One to Another ,5.8
4351,Drama.Fantasy.Horror,Carrie ,5.9
4352,Drama.Musical,ABCD (Any Body Can Dance) ,6.4
4353,Horror,A Nightmare on Elm Street ,7.5
4354,Biography.Crime.Documentary.History.Thriller,Man on Wire ,7.8
4355,Drama,Abandoned ,6.3
4356,Drama,Brotherly Love ,7.2
4357,Drama.Horror.Thriller,The Last Exorcism ,5.6
4358,Biography.Drama.Music,Nowhere Boy ,7.2
4359,Drama,A Streetcar Named Desire ,8
4360,Comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,8.5
4361,Drama.Romance,El crimen del padre Amaro ,6.8
4362,Drama.Fantasy,Beasts of the Southern Wild ,7.3
4363,Action.Sci-Fi,Battle for the Planet of the Apes ,5.5
4364,Drama.Music,Songcatcher ,7.3
4365,Drama,Higher Ground ,6.3
4366,Comedy.Romance,Vaalu ,5.1
4367,Comedy.Documentary,The Greatest Movie Ever Sold ,6.6
4368,Comedy.Horror,Ed and His Dead Mother ,6.1
4369,Adventure.Drama,Travelers and Magicians ,7.5
4370,Western,Hang 'Em High ,7
4371,Crime.Drama.Film-Noir,Deadline - U.S.A. ,7.2
4372,Horror.Thriller,Sublime ,5.3
4373,Comedy.Horror.Thriller,A Beginner's Guide to Snuff ,8.7
4374,Action.Sci-Fi,Independence Daysaster ,3.4
4375,Comedy.Drama,Dysfunctional Friends ,5.4
4376,Crime.Drama,Run Lola Run ,7.8
4377,Drama.Horror,May ,6.7
4378,Adventure.Family,Against the Wild ,4.7
4379,Horror,Living Dark: The Story of Ted the Caver ,6.3
4380,Adventure.Drama,Under the Same Moon ,7.4
4381,Action.Sci-Fi,Conquest of the Planet of the Apes ,6.1
4382,Crime.Drama,In the Bedroom ,7.5
4383,Horror.Thriller,I Spit on Your Grave ,6.3
4384,Comedy.Crime.Romance,Happy Texas ,6.3
4385,Drama.Romance,My Summer of Love ,6.8
4386,Drama.Romance,The Lunchbox ,7.8
4387,Drama.Romance,Yes ,6.9
4388,Comedy.Drama.Romance,You Can't Take It with You ,8
4389,Drama.Romance.War,From Here to Eternity ,7.8
4390,Western,She Wore a Yellow Ribbon ,7.4
4391,Drama.Music,Grace Unplugged ,6.1
4392,Comedy.Drama,Foolish ,4.3
4393,Crime.Drama.Thriller,N-Secure ,3.5
4394,Comedy.Drama.Romance,Caramel ,7.2
4395,Horror.Thriller,Out of the Dark ,4.7
4396,Comedy.Drama.Romance,The Bubble ,7.3
4397,Drama.Mystery.Thriller,The Conversation ,7.9
4398,Romance,Dil Jo Bhi Kahey... ,5.1
4399,Crime.Drama.Romance,Mississippi Mermaid ,7.2
4400,Drama.Mystery,I Love Your Work ,5.4
4401,Horror,Cabin Fever ,3.7
4402,Action.Horror.Thriller,Dawn of the Dead ,7.4
4403,Comedy.Drama.Romance,Waitress ,7.1
4404,Action.Biography.Drama.Sport,Bloodsport ,6.8
4405,Comedy.Drama,Mr. Smith Goes to Washington ,8.2
4406,Drama,Kids ,7
4407,Comedy.Drama,The Squid and the Whale ,7.4
4408,Comedy.Drama.Romance,Kissing Jessica Stein ,6.7
4409,Comedy.Drama,A Woman a Gun and a Noodle Shop ,5.7
4410,Action,Kickboxer: Vengeance ,9.1
4411,Film-Noir.Mystery.Romance.Thriller,Spellbound ,7.6
4412,Drama.Mystery.Romance,Exotica ,7.2
4413,Comedy.Crime.Drama.Romance,Buffalo '66 ,7.5
4414,Fantasy.Horror.Mystery.Thriller,Insidious ,6.8
4415,Comedy.Crime.Sci-Fi.Thriller,Repo Man ,6.9
4416,Crime.Drama.Thriller,Nine Queens ,7.9
4417,Documentary.War,The Gatekeepers ,7.6
4418,Drama,The Ballad of Jack and Rose ,6.7
4419,Comedy.Romance,The To Do List ,5.8
4420,Crime.Drama.Thriller,Killing Zoe ,6.5
4421,Drama,The Believer ,7.2
4422,Drama.Romance,Snow Angels ,6.9
4423,Action.Horror.Thriller,Unsullied ,5.5
4424,Horror.Mystery,Session 9 ,6.5
4425,Comedy.Romance,I Want Someone to Eat Cheese With ,6.2
4426,Drama.Family,Mooz-Lum ,6.7
4427,Comedy.Horror,Hatchet ,5.7
4428,Comedy.Drama.Family,Modern Times ,8.6
4429,Drama,Stolen Summer ,6.5
4430,Comedy.Fantasy,My Name Is Bruce ,6.3
4431,Comedy.Drama,The Salon ,4.3
4432,Comedy,Road Hard ,6.1
4433,Drama.Music.Romance,Forty Shades of Blue ,6
4434,Drama.War,Amigo ,5.8
4435,Fantasy.Horror,Pontypool ,6.7
4436,Drama,Trucker ,6.7
4437,Comedy.Drama.Romance,Me You and Five Bucks ,7.6
4438,Drama.Fantasy.Horror.Thriller,The Lords of Salem ,5.1
4439,Comedy.Horror.Mystery,Housebound ,6.8
4440,Documentary,Wal-Mart: The High Cost of Low Price ,6.8
4441,Drama.Fantasy.Romance,Fetching Cody ,6.8
4442,Comedy.Drama,Once Upon a Time in Queens ,6.3
4443,Comedy.Drama,Closer to the Moon ,7.1
4444,Sci-Fi,Mutant World ,2.8
4445,Comedy.Drama.Family,Growing Up Smith ,8.2
4446,Action.Crime.Thriller,Checkmate ,3.1
4447,Action.Crime.Mystery.Thriller,Jack Reacher ,7
4448,Drama.Horror.Mystery.Thriller,#Horror ,3.3
4449,Action.Horror.Thriller,Wind Walkers ,3.6
4450,Animation.Family.Fantasy.Musical,Snow White and the Seven Dwarfs ,7.7
4451,Drama,The Holy Girl ,6.7
4452,Western,Shalako ,5.5
4453,Adventure.Comedy.Horror,Incident at Loch Ness ,6.6
4454,Drama,The Dog Lover ,4.8
4455,Horror.Thriller,Girl House ,5.5
4456,Crime.Romance.Thriller,The Blue Room ,6.3
4457,Horror.Thriller,House at the End of the Drive ,6.9
4458,Adventure.Comedy.Family,Batman: The Movie ,6.5
4459,Comedy.Crime,Lock Stock and Two Smoking Barrels ,8.2
4460,Western,The Ballad of Gregorio Cortez ,7.1
4461,Action.Crime.Drama.Mystery,The Streets of San Francisco             ,7.3
4462,Drama,The Celebration ,8.1
4463,Comedy.Drama,Trees Lounge ,7.2
4464,Drama,Journey from the Fall ,7.4
4465,Drama,The Basket ,6.5
4466,Comedy.Horror,Eddie: The Sleepwalking Cannibal ,5.7
4467,Action.Crime.Drama.Thriller,Mercury Rising ,6.1
4468,Drama.Sci-Fi,Space: Above and Beyond             ,7.7
4469,Action.Biography.Drama.History,Queen of the Mountains ,8.7
4470,Action.Sci-Fi,Def-Con 4 ,4.3
4471,Comedy,The Hebrew Hammer ,6.2
4472,Comedy.Musical.Romance,Neal 'N' Nikki ,3.3
4473,Comedy,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,2.7
4474,Horror.Romance.Thriller,Forget Me Not ,5.2
4475,Drama.Film-Noir.Mystery.Thriller,Rebecca ,8.2
4476,Horror.Mystery.Thriller,Friday the 13th Part 2 ,6.1
4477,Drama.Film-Noir,The Lost Weekend ,8
4478,Horror.Sci-Fi,C.H.U.D. ,5.5
4479,Drama.Music,Filly Brown ,5.7
4480,Animation,The Lion of Judah ,3.7
4481,Crime.Film-Noir.Thriller,Niagara ,7.1
4482,Drama.Family,How Green Was My Valley ,7.8
4483,Drama,The Girlfriend Experience             ,7.3
4484,Comedy.Romance.Thriller,Da Sweet Blood of Jesus ,4.1
4485,Drama,Sex Lies and Videotape ,7.2
4486,Horror.Mystery.Thriller,Saw ,7.7
4487,Comedy.Crime.Mystery,Super Troopers ,7.1
4488,Action.Romance.Thriller,The Algerian ,7.6
4489,Comedy.Drama,The Amazing Catfish ,7
4490,Drama.Sci-Fi.Thriller,The Day the Earth Stood Still ,5.5
4491,Comedy.Drama.Romance,Monsoon Wedding ,7.4
4492,Drama,You Can Count on Me ,7.7
4493,Comedy.Mystery.Romance,The Trouble with Harry ,7.2
4494,Crime.Drama.Mystery.Thriller,Lucky Number Slevin ,7.8
4495,Comedy.Drama,But I'm a Cheerleader ,6.6
4496,Drama.Sport,Home Run ,6
4497,Crime.Drama.Thriller,Reservoir Dogs ,8.4
4498,Drama.Family.Fantasy,The Blue Bird ,6.5
4499,Western,The Good the Bad and the Ugly ,8.9
4500,Comedy.Drama,The Second Mother ,7.9
4501,Comedy.Drama,Blue Like Jazz ,6
4502,Comedy.Music,Down and Out with the Dolls ,6.1
4503,Documentary,Pink Ribbons Inc. ,7.4
4504,Comedy.Documentary,Certifiably Jonathan ,6.2
4505,Drama,Q ,5.6
4506,Comedy.Drama,The Knife of Don Juan ,7.2
4507,Adventure.Comedy.Drama,Grand Theft Parsons ,6.1
4508,Comedy,Extreme Movie ,3.8
4509,Action.Adventure.Romance.War,The Charge of the Light Brigade ,7.1
4510,Thriller,Below Zero ,4.5
4511,Action.Horror.Mystery.Thriller,Crowsnest ,3.8
4512,Adventure.Comedy.Sport,Airborne ,6.2
4513,Action.Comedy,Cotton Comes to Harlem ,6.6
4514,Horror,The Wicked Within ,4.6
4515,Horror,Bleeding Hearts ,4.2
4516,Comedy,Waiting... ,6.8
4517,Crime.Drama.Thriller,Dead Man's Shoes ,7.7
4518,Drama.Horror.Thriller,Wolf Creek             ,7.1
4519,Action.Drama.Horror.Thriller,From a Whisper to a Scream ,5.9
4520,Documentary.Drama,Sex with Strangers ,4.7
4521,Comedy.Horror.Musical,Dracula: Pages from a Virgin's Diary ,7
4522,Drama,Faith Like Potatoes ,6.9
4523,Sci-Fi.Thriller,Beyond the Black Rainbow ,6.1
4524,Action.Crime.Thriller,The Raid: Redemption ,7.6
4525,Action.Horror.Sci-Fi,The Dead Undead ,3
4526,Horror,The Vatican Exorcisms ,2.6
4527,Drama.Romance.War,Casablanca ,8.6
4528,Drama.Horror.Mystery.Thriller,Lake Mungo ,6.1
4529,Comedy.Drama,Rocket Singh: Salesman of the Year ,7.5
4530,Drama.Sci-Fi,Silent Running ,6.7
4531,Drama.Sport,Rocky ,8.1
4532,Drama,The Sleepwalker ,4.9
4533,Fantasy.Horror,The Fog ,6.8
4534,Adventure.Comedy.History,Tom Jones ,6.8
4535,Horror.Mystery.Thriller,Unfriended ,5.7
4536,Crime.Drama,Taxi Driver ,8.3
4537,Horror,The Howling ,6.6
4538,Action.Adventure.Thriller,Dr. No ,7.3
4539,Horror.Mystery.Sci-Fi.Thriller,Chernobyl Diaries ,5
4540,Fantasy.Horror,Hellraiser ,7
4541,Drama,God's Not Dead 2 ,3.4
4542,Drama.Horror.Mystery.Thriller,Cry_Wolf ,5.9
4543,Action.Adventure.Drama.Sci-Fi.Thriller,Godzilla 2000 ,6
4544,Drama.Romance,Blue Valentine ,7.4
4545,Adventure.Comedy.Drama,Transamerica ,7.4
4546,Horror,The Devil Inside ,4.2
4547,Comedy.Drama.Music,Beyond the Valley of the Dolls ,6.2
4548,Drama.Romance.Western,Love Me Tender ,6.2
4549,Documentary,An Inconvenient Truth ,7.5
4550,Action.Drama.Romance.War,Sands of Iwo Jima ,7.2
4551,Biography.Documentary.Music,Shine a Light ,7.2
4552,Adventure.Horror,The Green Inferno ,5.4
4553,Drama.Family.Romance,Departure ,7
4554,Biography.Comedy.Drama.Romance,The Sessions ,7.2
4555,Documentary,Food Inc. ,7.9
4556,Drama,October Baby ,6.8
4557,Comedy.Drama.Romance,Next Stop Wonderland ,6.7
4558,Comedy.Drama.Romance,Juno ,7.5
4559,Comedy.Drama,The Skeleton Twins ,6.8
4560,Drama.Mystery.Thriller,Martha Marcy May Marlene ,6.9
4561,Comedy.Drama,Obvious Child ,6.8
4562,Crime.Drama,Frozen River ,7.2
4563,Documentary.Music,20 Feet from Stardom ,7.4
4564,Comedy.Drama,Two Girls and a Guy ,5.6
4565,Comedy.Drama.Romance,Walking and Talking ,6.8
4566,Comedy.Drama.Music,The Full Monty ,7.2
4567,Documentary,Who Killed the Electric Car? ,7.7
4568,Comedy.Drama.Romance.Sport,The Broken Hearts Club: A Romantic Comedy ,7
4569,Comedy.Fantasy.Mystery,Bubba Ho-Tep ,7.2
4570,Adventure.Comedy.Family.Fantasy.Horror,Goosebumps ,6.4
4571,Drama,Slam ,7.2
4572,Crime.Drama.Mystery,Brigham City ,7.2
4573,Drama.Romance,Fiza ,6.2
4574,Comedy,History of the World: Part I ,6.9
4575,Comedy.Sci-Fi,Orgazmo ,6.2
4576,Drama.Romance,All the Real Girls ,6.9
4577,Comedy.Drama,Dream with the Fishes ,7
4578,Drama,Blue Car ,6.7
4579,Comedy.Romance,Luminarias ,3.6
4580,Drama,Palo Alto ,6.3
4581,Crime.Drama,Ajami ,7.4
4582,Comedy.Drama.Fantasy.Romance,Wristcutters: A Love Story ,7.4
4583,Drama.Romance.Sci-Fi,I Origins ,7.3
4584,Comedy.Drama.Romance,The Battle of Shaker Heights ,6.1
4585,Drama.Fantasy.Thriller,The Lovely Bones ,6.7
4586,Biography.Crime.Documentary.History,The Act of Killing ,8.2
4587,Crime.Documentary.War,Taxi to the Dark Side ,7.7
4588,Documentary.Sport,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,7.3
4589,Drama,Guiana 1838 ,7.4
4590,Comedy.Drama,Lisa Picard Is Famous ,5.7
4591,Adventure.Biography.Documentary.Drama,Antarctica: A Year on Ice ,7.6
4592,Documentary,A Lego Brickumentary ,6.8
4593,Action.Drama,Hardflip ,5.6
4594,Thriller,Chocolate: Deep Dark Secrets ,4.8
4595,Horror,The House of the Devil ,6.4
4596,Comedy.Crime.Thriller,The Perfect Host ,6.8
4597,Comedy.Crime,Safe Men ,6.1
4598,Crime.Drama.Romance,Speedway Junky ,5.2
4599,Comedy.Drama,The Last Big Thing ,6.9
4600,Action.Comedy.Fantasy.Sci-Fi,The Specials ,6
4601,Comedy.Romance,16 to Life ,6.3
4602,Crime.Drama.Thriller,Alone with Her ,6.1
4603,Drama.Sci-Fi,Creative Control ,5.5
4604,Comedy.Drama.Sci-Fi,Special ,6.9
4605,Comedy.Drama,Sparkler ,5.6
4606,Action.Adventure.Comedy.Fantasy.Sci-Fi,The Helix... Loaded ,1.9
4607,Action.Drama,In Her Line of Fire ,4.1
4608,Comedy.Drama,The Jimmy Show ,5.4
4609,Crime.Drama.Romance,Heli ,6.8
4610,Comedy.Family,Karachi se Lahore ,7
4611,Drama.Romance,Loving Annabelle ,6.7
4612,Comedy.Drama,Hits ,5.8
4613,Crime.Drama.Thriller,Jimmy and Judy ,6.2
4614,Comedy,Frat Party ,2.8
4615,Drama,The Party's Over ,7.3
4616,Drama,Proud ,5.8
4617,Drama,The Poker House ,6.5
4618,Drama,Childless ,6.1
4619,Comedy.Horror.Sci-Fi,ZMD: Zombies of Mass Destruction ,5.1
4620,Horror,Snow White: A Deadly Summer ,2.2
4621,Drama.Romance,Hidden Away ,7.2
4622,Comedy.Drama.Romance,My Last Day Without You ,5.7
4623,Comedy.Music,Steppin: The Movie ,3.4
